iter	Passed	Remaining
400	20421	234210
401	20458	234004
402	20500	233843
403	20543	233704
404	20587	233577
405	20624	233366
406	20668	233248
407	20709	233078
408	20747	232887
409	20793	232787
410	20833	232618
411	20877	232489
412	20913	232279
413	20953	232107
414	20999	232004
415	21043	231882
416	21085	231742
417	21126	231581
418	21169	231455
419	21219	231391
420	21263	231272
421	21309	231175
422	21356	231085
423	21401	230972
424	21441	230807
425	21487	230715
426	21534	230626
427	21583	230558
428	21637	230543
429	21687	230494
430	21729	230356
431	21773	230238
432	21811	230052
433	21857	229960
434	21890	229727
435	21931	229573
436	21972	229424
437	22012	229273
438	22065	229250
439	22106	229104
440	22147	228959
441	22188	228816
442	22226	228639
443	22271	228529
444	22311	228383
445	22354	228260
446	22388	228047
447	22425	227862
448	22471	227767
449	22527	227780
450	22573	227686
451	22608	227486
452	22649	227345
453	22694	227242
454	22736	227110
455	22773	226935
456	22812	226774
457	22852	226624
458	22893	226487
459	22935	226360
460	22985	226311
461	23030	226221
462	23071	226078
463	23107	225896
464	23151	225792
465	23197	225704
466	23242	225601
467	23277	225414
468	23316	225256
469	23359	225143
470	23405	225061
471	23456	225027
472	23499	224912
473	23542	224793
474	23579	224628
475	23621	224498
476	23669	224438
477	23713	224336
478	23755	224212
479	23791	224039
480	23853	224101
481	23901	224034
482	23949	223970
483	23989	223835
484	24040	223797
485	24080	223664
486	24124	223562
487	24163	223416
488	24225	223478
489	24269	223374
490	24324	223376
491	24375	223344
492	24426	223304
493	24469	223195
494	24534	223285
495	24577	223180
496	24622	223089
497	24661	222945
498	24698	222784
499	24743	222691
500	24784	222569
501	24837	222546
502	24873	222379
503	24914	222252
504	24954	222118
505	24995	221995
506	25039	221894
507	25080	221773
508	25122	221659
509	25165	221551
510	25208	221448
511	25255	221378
512	25300	221296
513	25343	221185
514	25380	221030
515	25420	220904
516	25468	220843
517	25523	220841
518	25558	220669
519	25597	220531
520	25641	220441
521	25683	220328
522	25729	220250
523	25768	220112
524	25808	219989
525	25849	219869
526	25891	219758
527	25941	219719
528	25984	219618
529	26026	219505
530	26062	219349
531	26109	219279
532	26157	219220
533	26194	219072
534	26231	218920
535	26267	218766
536	26311	218676
537	26362	218642
538	26411	218591
539	26451	218468
540	26507	218479
541	26553	218407
542	26596	218306
543	26639	218206
544	26684	218124
545	26728	218038
546	26772	217951
547	26826	217941
548	26876	217903
549	26922	217830
550	26998	217998
551	27048	217955
552	27092	217868
553	27138	217791
554	27178	217673
555	27220	217567
556	27258	217435
557	27306	217373
558	27352	217307
559	27396	217214
560	27437	217105
561	27484	217040
562	27531	216976
563	27575	216886
564	27617	216785
565	27656	216660
566	27699	216561
567	27741	216459
568	27783	216359
569	27826	216265
570	27876	216226
571	27921	216149
572	27971	216107
573	28009	215975
574	28045	215831
575	28089	215740
576	28125	215598
577	28173	215544
578	28215	215442
579	28252	215307
580	28297	215227
581	28343	215157
582	28392	215108
583	28440	215056
584	28484	214974
585	28522	214840
586	28562	214730
587	28611	214683
588	28660	214637
589	28703	214549
590	28746	214453
591	28789	214365
592	28834	214291
593	28878	214203
594	28915	214073
595	28950	213920
596	28990	213812
597	29029	213693
598	29087	213715
599	29136	213669
600	29183	213609
601	29226	213519
602	29280	213510
603	29414	214083
604	29489	214222
605	29548	214253
606	29609	214293
607	29666	214304
608	29704	214173
609	29740	214035
610	29783	213945
611	29829	213877
612	29873	213794
613	29910	213662
614	29948	213537
615	29989	213430
616	30030	213326
617	30079	213282
618	30128	213236
619	30167	213119
620	30203	212983
621	30242	212866
622	30288	212797
623	30334	212730
624	30377	212644
625	30413	212503
626	30456	212417
627	30503	212359
628	30559	212361
629	30597	212242
630	30644	212177
631	30685	212079
632	30722	211948
633	30762	211845
634	30805	211756
635	30847	211661
636	30885	211540
637	30929	211465
638	30973	211385
639	31014	211287
640	31054	211182
641	31093	211068
642	31136	210983
643	31185	210935
644	31229	210862
645	31282	210844
646	31338	210847
647	31388	210807
648	31429	210710
649	31483	210694
650	31536	210676
651	31587	210649
652	31635	210599
653	31679	210517
654	31724	210450
655	31856	210951
656	31934	211095
657	31996	211138
658	32057	211168
659	32101	211093
660	32158	211095
661	32199	210999
662	32240	210902
663	32290	210859
664	32334	210780
665	32379	210708
666	32430	210674
667	32472	210583
668	32511	210476
669	32558	210415
670	32602	210338
671	32651	210288
672	32687	210163
673	32725	210046
674	32775	210003
675	32817	209914
676	32866	209868
677	32898	209718
678	32938	209610
679	32977	209501
680	33018	209410
681	33070	209384
682	33110	209282
683	33154	209200
684	33198	209127
685	33241	209041
686	33289	208995
687	33332	208907
688	33369	208790
689	33413	208710
690	33458	208641
691	33505	208586
692	33548	208504
693	33589	208409
694	33641	208384
695	33682	208292
696	33738	208289
697	33780	208201
698	33833	208180
699	33873	208082
700	33928	208071
701	33970	207987
702	34020	207944
703	34060	207847
704	34108	207795
705	34153	207726
706	34195	207639
707	34247	207611
708	34288	207521
709	34337	207478
710	34372	207348
711	34429	207353
712	34476	207296
713	34533	207299
714	34584	207262
715	34639	207256
716	34687	207205
717	34741	207190
718	34789	207137
719	34841	207112
720	34886	207047
721	34942	207038
722	34991	206995
723	35033	206908
724	35076	206829
