iter	MultiClass
1516	0.2040321509
1517	0.2039674411
1518	0.2039136452
1519	0.203866824
1520	0.203830314
1521	0.2037879175
1522	0.2037477433
1523	0.2036683869
1524	0.2036389756
1525	0.2035984531
1526	0.2035578365
1527	0.2034983337
1528	0.2034649233
1529	0.2034345459
1530	0.203361987
1531	0.2032885848
1532	0.2032544367
1533	0.2032231224
1534	0.203177004
1535	0.2031502479
1536	0.2031298372
1537	0.2030935045
1538	0.2030545385
1539	0.2029631332
1540	0.2029301856
1541	0.2028777714
1542	0.2028213722
1543	0.2027744378
1544	0.2027250229
1545	0.2026945901
1546	0.2026603514
1547	0.2026248644
1548	0.2025961069
1549	0.2025679829
1550	0.2025307998
1551	0.2024987106
1552	0.2024534622
1553	0.2023893412
1554	0.2023637116
1555	0.2023284609
1556	0.202267785
1557	0.2022439854
1558	0.2022025953
1559	0.2021814518
1560	0.2021404035
1561	0.2020633692
1562	0.2020106738
1563	0.2019526888
1564	0.2019113231
1565	0.2018514163
1566	0.2018320638
1567	0.2018086548
1568	0.2017636983
1569	0.20174285
1570	0.2016714949
1571	0.2016391739
1572	0.2016085574
1573	0.2015677128
1574	0.2015313278
1575	0.2014911147
1576	0.2014603946
1577	0.2014248471
1578	0.2013802487
1579	0.201332707
1580	0.2013048806
1581	0.2012401523
1582	0.2011870478
1583	0.201143775
1584	0.2011119674
1585	0.2010538459
1586	0.2010062561
1587	0.2009231391
1588	0.2008589684
1589	0.2008120274
1590	0.2007714249
1591	0.2006964625
1592	0.2006576921
1593	0.2006190732
1594	0.2005473089
1595	0.2004996953
1596	0.2004460785
1597	0.2004190339
1598	0.2003846514
1599	0.2003553713
1600	0.2003248663
1601	0.2002870196
1602	0.2002498267
1603	0.2002137162
1604	0.2001980186
1605	0.2001586115
1606	0.2001308252
1607	0.2000926308
1608	0.2000653287
1609	0.2000121357
1610	0.1999563977
1611	0.1999232441
1612	0.1998692295
1613	0.1998343266
1614	0.199770193
1615	0.1997242295
1616	0.1996873199
1617	0.199628304
1618	0.1995495668
1619	0.1995183445
1620	0.1995037314
1621	0.1994535656
1622	0.1994218403
1623	0.1993803474
1624	0.199342155
1625	0.1992990484
1626	0.1992700062
1627	0.1992374816
1628	0.1991999664
1629	0.199174514
1630	0.1991393667
1631	0.1990695893
1632	0.1990294883
1633	0.1989883018
1634	0.1989406179
1635	0.198908795
1636	0.1988732063
1637	0.1988561558
1638	0.1988181689
1639	0.1987639412
1640	0.1987348645
1641	0.1986888561
1642	0.1986415869
1643	0.1985846431
1644	0.1985489589
1645	0.1985096612
1646	0.1984537624
1647	0.1984271648
1648	0.1983848192
1649	0.1983419374
1650	0.1982913612
1651	0.1982098262
1652	0.1981704676
1653	0.1981511599
1654	0.1981132956
1655	0.1980878362
1656	0.1980619763
1657	0.1980243526
1658	0.1979765907
1659	0.1979324624
1660	0.1979050998
1661	0.1978619015
1662	0.1978304988
1663	0.1977997806
1664	0.1977616665
1665	0.197735745
1666	0.1976829788
1667	0.1976536438
1668	0.1976368935
1669	0.1975959051
1670	0.1975740373
1671	0.1975595255
1672	0.1975276277
1673	0.197482665
1674	0.1974597108
1675	0.1974066394
1676	0.1973648993
1677	0.197320554
1678	0.1972734339
1679	0.1972328828
1680	0.1971840982
1681	0.1971520772
1682	0.1971135187
1683	0.1970782095
1684	0.1970359072
1685	0.1969831705
1686	0.1969552566
1687	0.196918807
1688	0.196875659
1689	0.1968322359
1690	0.1968166316
1691	0.1967677018
1692	0.1966842514
1693	0.1966542084
1694	0.1966137757
1695	0.1965816286
1696	0.1965374435
1697	0.1964742414
1698	0.196460009
1699	0.1964259149
1700	0.1963792964
1701	0.1963518939
1702	0.1963136322
1703	0.1962813639
1704	0.1962410237
1705	0.1962017068
1706	0.1961741227
1707	0.1961322118
1708	0.1960830457
1709	0.1960498908
1710	0.1959897188
1711	0.1959475372
1712	0.1959088739
1713	0.1958604145
1714	0.1958149707
1715	0.1957883419
1716	0.1957730844
1717	0.1957229039
1718	0.1956946284
1719	0.1956433507
1720	0.1956092216
1721	0.1955722346
1722	0.1955235907
1723	0.1954843809
1724	0.1954371749
1725	0.1954179518
1726	0.1953961213
1727	0.1953666861
1728	0.1953252679
1729	0.1952847621
1730	0.1952608377
1731	0.1952193265
1732	0.1951753415
1733	0.195153558
1734	0.1951162521
1735	0.1950656073
1736	0.1950294249
1737	0.1949853305
1738	0.1949605883
1739	0.1949219789
1740	0.1948994475
1741	0.194881015
1742	0.1948476851
1743	0.1948080698
1744	0.1947685792
1745	0.1947371412
1746	0.1946800799
1747	0.1946553875
1748	0.1946099867
1749	0.1945817036
1750	0.1945464186
1751	0.1945100171
1752	0.1944598516
1753	0.1944231474
1754	0.1943842672
1755	0.1943165669
1756	0.194279448
1757	0.1942060118
1758	0.1941727195
1759	0.1941294872
1760	0.1940835509
1761	0.1940553016
1762	0.1940246693
1763	0.19398684
1764	0.1939607733
1765	0.1939246307
1766	0.1938930849
1767	0.1938721038
1768	0.1938518853
1769	0.1938078734
1770	0.1937738029
1771	0.1937520983
1772	0.193728605
1773	0.1936736662
1774	0.1936008857
1775	0.1935689319
1776	0.1935469553
1777	0.1935209168
1778	0.1934704769
1779	0.1934380985
1780	0.1933955605
1781	0.193335676
1782	0.1932945667
1783	0.1932554528
1784	0.1932081493
1785	0.1931876921
1786	0.1931266187
1787	0.1930798386
1788	0.1930633549
1789	0.1930079985
1790	0.1929527694
1791	0.19291793
1792	0.1928732944
1793	0.1928014363
1794	0.1927407414
1795	0.1927273483
1796	0.1926966894
1797	0.1926544529
1798	0.1926304254
1799	0.1925955673
1800	0.1925550364
1801	0.1925275572
1802	0.1924901501
1803	0.1924620395
1804	0.1924203128
1805	0.1923617954
1806	0.1923357943
1807	0.1922982548
1808	0.1922724062
1809	0.1922401998
1810	0.1921965759
1811	0.1921451719
1812	0.1920997185
1813	0.1920594613
1814	0.1920188061
1815	0.1919970697
1816	0.1919857849
1817	0.1919587486
1818	0.191912201
1819	0.1918928184
1820	0.1918540508
1821	0.1918292117
1822	0.1917704687
1823	0.1917288589
1824	0.1916993923
1825	0.1916739415
1826	0.1916460084
1827	0.1916125609
1828	0.1915913086
1829	0.1915491093
1830	0.1914969626
1831	0.1914700699
1832	0.1914418234
1833	0.1914187698
1834	0.1913827359
1835	0.1913499382
1836	0.1913275242
1837	0.1912998158
1838	0.1912741206
1839	0.1912602481
1840	0.1912257868
1841	0.1911949705
1842	0.1911819458
1843	0.1911215516
1844	0.1910899944
1845	0.1910643678
1846	0.1910317594
1847	0.1910055291
1848	0.1909731461
1849	0.1909344489
1850	0.1909011647
1851	0.1908805434
1852	0.1908272336
1853	0.1907931221
1854	0.1907535381
1855	0.1907033465
1856	0.1906597647
1857	0.1906408397
1858	0.1906145826
1859	0.1905654739
1860	0.1905447943
1861	0.1904883112
1862	0.1904370435
1863	0.1904177832
1864	0.1903857936
1865	0.1903588927
1866	0.1903316527
1867	0.190303857
1868	0.1902619643
1869	0.1902287495
1870	0.1901943032
1871	0.1901665215
1872	0.1901361374
1873	0.1901136577
1874	0.1900672943
1875	0.1900028576
1876	0.1899666354
1877	0.1899335724
1878	0.1899044238
1879	0.1898770835
1880	0.1898479905
1881	0.1898221077
1882	0.1897298708
1883	0.1896982419
1884	0.1896520075
1885	0.1896217839
1886	0.1895704365
1887	0.1895355666
1888	0.1894949757
1889	0.1894402323
1890	0.1894068129
1891	0.1893719184
1892	0.1893318178
1893	0.1892953901
1894	0.1892528811
1895	0.1892150217
1896	0.1891880263
1897	0.1891700397
1898	0.1891468454
1899	0.1891231013
1900	0.1890842452
1901	0.1890412029
1902	0.1889819405
1903	0.1889495528
1904	0.188900326
1905	0.188853215
1906	0.1888143298
1907	0.1887852604
1908	0.1887536701
1909	0.1887090933
1910	0.1886732085
1911	0.1886431823
1912	0.1886278053
1913	0.1885948021
1914	0.1885664323
1915	0.1885386361
1916	0.1885161236
1917	0.1884649209
1918	0.1884235613
1919	0.188412186
1920	0.1883943633
1921	0.1883732997
1922	0.1883377152
1923	0.1882989388
1924	0.1882649625
1925	0.1882259664
1926	0.1881764234
1927	0.188121622
1928	0.1880642449
1929	0.1880322384
1930	0.1879997968
1931	0.1879745078
1932	0.187948084
1933	0.1879066162
1934	0.1878504296
1935	0.1878076181
1936	0.1877918588
1937	0.187750676
1938	0.1877070018
1939	0.1876771884
1940	0.1876393867
1941	0.1876070942
1942	0.1875684722
1943	0.1875168898
1944	0.1874809456
1945	0.1874329554
1946	0.1873890702
1947	0.1873593766
1948	0.187310089
1949	0.1872726433
1950	0.1872329413
1951	0.1871768904
1952	0.1871441673
1953	0.1870903534
1954	0.1870605231
1955	0.1870166899
1956	0.1869633722
1957	0.1869325411
1958	0.1868877657
1959	0.1868775775
1960	0.1868527789
1961	0.1868149443
1962	0.1867962145
1963	0.1867721592
1964	0.1867194742
1965	0.1866936242
1966	0.1866690342
1967	0.1866245553
1968	0.1865908649
1969	0.186573266
1970	0.1865288226
1971	0.1864915685
1972	0.1864620866
1973	0.1864291732
1974	0.1864165619
1975	0.1864060978
1976	0.1863798355
1977	0.1863350858
1978	0.1863073429
1979	0.1862543715
1980	0.1862312946
1981	0.1861865141
1982	0.1861570802
1983	0.1861246614
1984	0.1860989591
1985	0.1860711812
1986	0.1860444636
1987	0.1860104249
1988	0.1859727873
1989	0.1859392395
1990	0.1859086377
1991	0.1858690181
1992	0.1858469072
1993	0.1857888983
1994	0.1857658424
1995	0.1857261949
1996	0.1856904808
1997	0.1856372893
1998	0.1856069797
1999	0.1855851209
2000	0.1855530596
2001	0.1855259936
2002	0.1854719526
2003	0.1854280181
2004	0.1853932151
2005	0.1853579643
2006	0.1853211852
2007	0.1853094804
2008	0.1852696871
2009	0.1852414695
2010	0.1852047754
2011	0.1851932606
2012	0.1851754422
2013	0.1851393538
2014	0.18507663
2015	0.1850519461
2016	0.1850236581
2017	0.1849706416
2018	0.1849167861
2019	0.1848741999
2020	0.1848466137
2021	0.1848012258
2022	0.1847837773
2023	0.1847430564
2024	0.1847092516
2025	0.1846778308
2026	0.1846373034
2027	0.1846064488
2028	0.1845643228
2029	0.1844804454
2030	0.1844454553
2031	0.1844115443
2032	0.1843929992
2033	0.1843684172
2034	0.1843538175
2035	0.1843153305
2036	0.1842597063
2037	0.1842074099
2038	0.1841868402
2039	0.1841595882
2040	0.1841384794
2041	0.1841068308
2042	0.1840708507
2043	0.1840496353
2044	0.1839860533
2045	0.1839366167
2046	0.183906941
2047	0.1838825554
2048	0.1838505277
2049	0.1838169904
2050	0.1837928332
2051	0.1837647114
2052	0.183731784
2053	0.1836973007
2054	0.1836476986
2055	0.1836097256
2056	0.1835629718
2057	0.1835011934
2058	0.1834879398
2059	0.1834617068
2060	0.1834230953
2061	0.1833957032
2062	0.1833238006
2063	0.1832971502
2064	0.1832774098
2065	0.1832445961
2066	0.183177812
2067	0.1831493804
2068	0.1831170808
2069	0.183079821
2070	0.1830657449
2071	0.1830359101
2072	0.1829978631
2073	0.1829641492
2074	0.1829392608
2075	0.1829070032
2076	0.1828860771
2077	0.1828424212
2078	0.1828095034
2079	0.1827888228
2080	0.1827571316
2081	0.1827188241
2082	0.1826653406
2083	0.1826230269
2084	0.1825821591
2085	0.1825595148
2086	0.1825296129
2087	0.1825063765
2088	0.1824804917
2089	0.1824589059
2090	0.1823970358
2091	0.1823540608
2092	0.1823244652
2093	0.1823062283
2094	0.1822696556
2095	0.1822103658
2096	0.1821757721
2097	0.1821584824
2098	0.1821321458
2099	0.1821026879
2100	0.1820646489
2101	0.182039347
2102	0.1820019211
2103	0.1819566486
2104	0.1819215937
2105	0.1818775424
2106	0.1818439677
2107	0.1818157955
2108	0.181778389
2109	0.1817303375
2110	0.1816717562
2111	0.1816444136
2112	0.1816294517
2113	0.1816109576
2114	0.1815737046
2115	0.1815350979
2116	0.1815069005
2117	0.1814791397
2118	0.1814417946
2119	0.1813896868
2120	0.1813445314
2121	0.1812973844
2122	0.1812681882
2123	0.1812345771
2124	0.1812173912
2125	0.1811911318
2126	0.1811627307
2127	0.1811147326
2128	0.1810762645
2129	0.1810033348
2130	0.1809759417
2131	0.1809515977
2132	0.1809373411
2133	0.1809057163
2134	0.1808563693
2135	0.18082883
2136	0.1808114261
2137	0.1807434534
2138	0.1807180875
2139	0.1806766874
2140	0.1806593639
2141	0.1806274119
2142	0.1806101081
2143	0.1805760089
2144	0.1805332959
2145	0.1805052214
2146	0.1804826388
2147	0.1804598451
2148	0.1804128275
2149	0.1803859858
2150	0.1803454931
2151	0.1802978389
2152	0.1802752443
2153	0.1802270068
2154	0.1802070039
2155	0.1801737555
2156	0.1801423321
2157	0.1801066428
2158	0.1800886445
2159	0.1800724291
2160	0.1800473933
2161	0.1800124948
2162	0.1799771046
2163	0.1799662974
2164	0.1799419434
2165	0.179905554
2166	0.1798670592
2167	0.1798362099
2168	0.1797866674
2169	0.1797673527
2170	0.1797491425
2171	0.1797288051
2172	0.1796911331
2173	0.1796603621
2174	0.1796299981
2175	0.1796014476
2176	0.1795792772
2177	0.1795481491
2178	0.1795195072
2179	0.1795071734
2180	0.1794906461
2181	0.1794364085
2182	0.1793943976
2183	0.179351805
2184	0.1793246206
2185	0.1792954317
2186	0.1792753434
2187	0.1792529338
2188	0.1792259414
2189	0.179203767
2190	0.1791744017
2191	0.179147741
2192	0.179101625
2193	0.1790737026
2194	0.1790372636
2195	0.179021995
2196	0.1790053831
2197	0.1789765635
2198	0.1789436231
2199	0.1789043169
2200	0.1788613813
2201	0.1788378331
2202	0.1788243511
2203	0.1788078094
2204	0.1787712386
2205	0.1787518854
2206	0.1787201343
2207	0.1786778199
2208	0.1786461115
2209	0.1786245448
2210	0.1786033723
2211	0.1785645638
2212	0.1785401724
2213	0.1785009591
2214	0.1784750461
2215	0.1784294013
2216	0.1783891005
2217	0.1783712912
2218	0.1783276778
2219	0.1782970975
2220	0.1782713417
2221	0.1782457323
2222	0.1782074976
2223	0.1781894098
2224	0.1781596826
2225	0.1781424881
2226	0.1781206677
2227	0.178102696
2228	0.1780824485
2229	0.17804319
2230	0.178016207
2231	0.1779948614
2232	0.1779599994
2233	0.1779405754
2234	0.1779001679
2235	0.1778869429
2236	0.177831268
2237	0.1778059991
2238	0.1777733085
2239	0.1777315568
2240	0.177713975
2241	0.1776718319
2242	0.1776390808
2243	0.1776001353
2244	0.1775738888
2245	0.1775334982
2246	0.1775044653
2247	0.1774669744
2248	0.1774531354
2249	0.1774254743
2250	0.1774008747
2251	0.177365525
2252	0.1773289704
2253	0.1772758628
2254	0.177244333
2255	0.1772007118
2256	0.1771688811
2257	0.177112522
2258	0.177089695
2259	0.1770570121
2260	0.1769956525
2261	0.1769690254
2262	0.1769578383
2263	0.1769241536
2264	0.1768952345
2265	0.1768560249
2266	0.1768396552
2267	0.1768001835
2268	0.1767728117
2269	0.176753709
2270	0.1767382368
2271	0.1767032649
2272	0.176647081
2273	0.1766066292
2274	0.1765934712
2275	0.1765564724
2276	0.1765015029
2277	0.1764759499
2278	0.1764518334
2279	0.17642816
2280	0.176414574
2281	0.1763756756
2282	0.176338083
2283	0.1763094602
2284	0.1762821932
2285	0.1762297515
2286	0.176200738
2287	0.1761828865
2288	0.1761542986
2289	0.1761301292
2290	0.1760659443
2291	0.1760371299
2292	0.1760237961
2293	0.1759938082
2294	0.1759683967
2295	0.1759553066
2296	0.1759323171
2297	0.1759040347
2298	0.1758850811
2299	0.1758587258
2300	0.1758390978
2301	0.1758063214
2302	0.1757807638
2303	0.1757744943
2304	0.1757391544
2305	0.175713968
2306	0.1756695403
2307	0.1756306412
2308	0.1756041227
2309	0.1755713856
2310	0.1755423448
2311	0.1755203862
2312	0.1754800504
2313	0.1754333906
2314	0.1754064293
2315	0.1753806549
2316	0.1753143611
2317	0.1752965189
2318	0.1752775605
2319	0.1752359444
2320	0.1751913063
2321	0.1751489776
2322	0.1751333188
2323	0.1751084103
2324	0.1750753485
2325	0.1750474222
2326	0.1750336197
2327	0.1749962425
2328	0.1749601387
2329	0.1749216702
2330	0.1748730417
2331	0.1748429034
2332	0.1747929023
2333	0.1747572994
2334	0.1747399915
2335	0.1746967617
2336	0.174640297
2337	0.1746003163
2338	0.1745801927
2339	0.1745301466
2340	0.1745176478
2341	0.1744908765
2342	0.1744700962
2343	0.1744412057
2344	0.174408759
2345	0.1743661521
2346	0.1743507248
2347	0.1743221441
2348	0.1742810156
2349	0.1742557156
2350	0.1742224366
2351	0.1741700563
2352	0.1741330745
2353	0.1741213263
2354	0.1740803993
2355	0.1740260643
2356	0.1739887235
2357	0.1739629405
2358	0.1739288645
2359	0.1739048056
2360	0.1738864314
2361	0.1738630674
2362	0.17383542
2363	0.1738091487
2364	0.1737514278
2365	0.1737178307
2366	0.1736965581
2367	0.1736673925
2368	0.1736403158
2369	0.1736195078
2370	0.1735842789
2371	0.1735725134
2372	0.1735386501
2373	0.1735262711
2374	0.1734943958
2375	0.1734765921
2376	0.1734457104
2377	0.1734145643
2378	0.1733686185
2379	0.1733277408
2380	0.1733008783
2381	0.1732885255
2382	0.1732570223
2383	0.1732437001
2384	0.1731841798
2385	0.1731541514
2386	0.1731260414
2387	0.1730998718
2388	0.1730809888
2389	0.173059658
2390	0.1730328026
2391	0.1730165407
2392	0.1729697
2393	0.1729407979
2394	0.1728969894
2395	0.1728536613
2396	0.1728267003
2397	0.1727658776
2398	0.1727287307
2399	0.1727095278
2400	0.1726845051
2401	0.1726508661
2402	0.1726395973
2403	0.1726135054
2404	0.1725921968
2405	0.172539228
2406	0.1725078972
2407	0.1724760546
2408	0.17245004
2409	0.1724112744
2410	0.172392756
2411	0.17235067
2412	0.1723287054
2413	0.172290429
2414	0.1722715029
2415	0.172207746
2416	0.1721750129
2417	0.1721460219
2418	0.172119369
2419	0.1720881409
2420	0.1720510694
2421	0.1720034638
2422	0.1719724431
2423	0.1719478891
2424	0.1719268518
2425	0.1718997652
2426	0.1718728625
2427	0.1718594003
2428	0.1718467064
2429	0.171810227
2430	0.1717822381
2431	0.1717513822
2432	0.1717317214
2433	0.1717060298
2434	0.1716825255
2435	0.1716601628
2436	0.1716225094
2437	0.1715888639
2438	0.171561703
2439	0.1715443476
2440	0.171520967
2441	0.1714912021
2442	0.1714613988
2443	0.1714204579
2444	0.1714025202
2445	0.1713642334
2446	0.1713327716
2447	0.1713086585
2448	0.1712714794
2449	0.1712437506
2450	0.171202512
2451	0.1711853854
2452	0.1711590709
2453	0.1711310282
2454	0.1711091633
2455	0.1710866566
2456	0.1710472219
2457	0.1710122152
2458	0.1709964574
2459	0.1709787425
2460	0.1709553171
2461	0.1709271331
2462	0.1709033246
2463	0.1708776711
2464	0.1708569798
2465	0.1708301446
2466	0.1707826885
2467	0.1707509095
2468	0.1707227827
2469	0.1706997037
2470	0.1706776145
2471	0.1706524187
2472	0.170636488
2473	0.1706112102
2474	0.1705725836
2475	0.1705360774
2476	0.170503844
2477	0.1704692065
2478	0.1704449577
2479	0.1704344829
2480	0.1704182819
2481	0.1703936006
2482	0.1703768554
2483	0.1703521265
2484	0.1703331071
2485	0.1702766413
2486	0.1702525158
2487	0.1702216704
2488	0.1701973014
2489	0.1701641252
2490	0.1701320332
2491	0.1701107899
2492	0.1700893996
2493	0.1700557728
2494	0.170036828
2495	0.1700074449
2496	0.1699561953
2497	0.1699094331
2498	0.1698670732
2499	0.1698382032
2500	0.1697892218
2501	0.169747801
2502	0.1697261145
2503	0.1697149195
2504	0.1696873035
2505	0.1696337179
2506	0.1696106242
2507	0.1695684888
2508	0.1695383316
2509	0.1695101776
2510	0.1694899416
2511	0.1694527427
2512	0.1694050719
2513	0.1693778374
2514	0.1693512712
2515	0.1693314598
2516	0.169295725
2517	0.1692745252
2518	0.1692328034
2519	0.1692158546
2520	0.1691915407
2521	0.1691580941
2522	0.1691087203
2523	0.169071505
2524	0.1690555083
2525	0.1690221917
2526	0.168991461
2527	0.1689678342
2528	0.1689358819
2529	0.1689015408
2530	0.1688792544
2531	0.168842089
2532	0.1688192288
2533	0.1687848343
2534	0.168747895
2535	0.1687197382
2536	0.1687009255
2537	0.1686829003
2538	0.1686588756
2539	0.1686376052
2540	0.1686128718
2541	0.1685819191
2542	0.168562379
2543	0.1685420521
2544	0.1684885679
2545	0.168452741
2546	0.1684389236
2547	0.168403492
2548	0.1683607805
2549	0.1683476081
2550	0.1683300746
2551	0.1682999316
2552	0.1682902943
2553	0.1682494255
2554	0.1682127665
2555	0.1681712591
2556	0.1681338572
2557	0.1680866032
2558	0.1680573464
2559	0.1680213295
2560	0.1679861396
2561	0.1679593003
2562	0.1679377713
2563	0.1678890911
2564	0.1678719046
2565	0.167826715
2566	0.1678084345
2567	0.167792149
2568	0.1677790512
2569	0.1677690851
2570	0.1677479257
2571	0.167731021
2572	0.1677135123
2573	0.1676822155
2574	0.1676571672
2575	0.1676308265
2576	0.1676062388
2577	0.1675817893
2578	0.1675494647
2579	0.167526851
2580	0.1674918059
2581	0.1674846324
2582	0.1674626572
2583	0.1674194819
2584	0.1673851353
2585	0.1673650389
2586	0.1673346584
2587	0.1673144121
2588	0.1672828086
2589	0.1672488257
2590	0.1672361066
2591	0.1672049941
2592	0.1671845709
2593	0.167141339
2594	0.1671188591
2595	0.1670770434
2596	0.1670549448
2597	0.1670417005
2598	0.1669846825
2599	0.1669679661
2600	0.166924543
2601	0.1668881203
2602	0.1668692104
2603	0.1668422684
2604	0.1668249547
2605	0.1667950847
2606	0.1667758804
2607	0.1667395381
2608	0.1667052915
2609	0.1666697272
2610	0.1666365597
2611	0.1666182008
2612	0.1665999108
2613	0.166554945
2614	0.1665213104
2615	0.1665019711
2616	0.1664752533
2617	0.1664498759
2618	0.166410627
2619	0.1663592162
2620	0.1663284839
2621	0.1663029775
2622	0.1662818055
2623	0.166251184
2624	0.1662133265
2625	0.1661942024
2626	0.1661801862
2627	0.1661679815
2628	0.1661372113
2629	0.1661226653
2630	0.1660994639
2631	0.1660893738
2632	0.1660348884
2633	0.1660110601
2634	0.1659969799
2635	0.1659791879
2636	0.1659600977
2637	0.1659399223
2638	0.1659032452
2639	0.1658905007
2640	0.1658775649
2641	0.1658550827
2642	0.1658302311
2643	0.1658209091
2644	0.1658020435
2645	0.1657504627
2646	0.1657328616
2647	0.1657000316
2648	0.1656865287
2649	0.1656573415
2650	0.1656324253
2651	0.1656126726
2652	0.1655897141
2653	0.1655270435
2654	0.1654990486
2655	0.1654780085
2656	0.1654578248
2657	0.1654387598
2658	0.165390545
2659	0.1653620406
2660	0.1653509562
2661	0.1653253171
2662	0.1653132877
2663	0.1652576623
2664	0.165227406
2665	0.1652072845
2666	0.1651711579
2667	0.1651506251
2668	0.1651181774
2669	0.1650930123
2670	0.1650726874
2671	0.1650048393
2672	0.1649787566
2673	0.1649579347
2674	0.1649339389
2675	0.1649102899
2676	0.1648854958
2677	0.164857229
2678	0.1648466279
2679	0.1648204063
2680	0.1648023048
2681	0.1647805392
2682	0.1647591569
2683	0.1647270767
2684	0.1646821672
2685	0.1646641244
2686	0.1646429251
2687	0.1646046595
2688	0.1645707545
2689	0.1645484016
2690	0.1645138949
2691	0.1644893788
2692	0.1644472778
2693	0.1644179804
2694	0.1644080212
2695	0.1643896039
2696	0.1643598748
2697	0.1643295258
2698	0.1643006288
2699	0.1642695336
2700	0.1642480648
2701	0.1642127302
2702	0.1641564065
2703	0.1641311969
2704	0.1641082712
2705	0.1640638657
2706	0.1640356864
2707	0.1640148368
2708	0.1639813125
2709	0.1639575079
2710	0.1639251754
2711	0.1638764314
2712	0.1638366328
2713	0.1638105598
2714	0.1637794394
2715	0.1637486995
2716	0.1637333639
2717	0.1637033379
2718	0.163685783
2719	0.1636685541
2720	0.1636460844
2721	0.1636175498
2722	0.1635985846
2723	0.1635353939
2724	0.1635011848
2725	0.1634612848
2726	0.1634406545
2727	0.1633982178
2728	0.1633614927
2729	0.1633239723
2730	0.1632991096
2731	0.1632699942
2732	0.1632284405
2733	0.1631875222
2734	0.1631585761
2735	0.1631020647
2736	0.1630772684
2737	0.1630575718
2738	0.1630135266
2739	0.1629917257
2740	0.1629441047
2741	0.1629217525
2742	0.1629050999
2743	0.1628917689
2744	0.1628731047
2745	0.162827708
2746	0.1627933574
2747	0.1627480118
2748	0.1627089221
2749	0.1626891684
2750	0.162667075
2751	0.1626531317
2752	0.1626094418
2753	0.1625953496
2754	0.1625788252
2755	0.162551441
2756	0.1625283102
2757	0.1625106205
2758	0.1624779018
2759	0.1624345328
2760	0.1623907284
2761	0.1623524363
2762	0.1623286688
2763	0.1623163405
2764	0.162285353
2765	0.1622670942
2766	0.1622340154
2767	0.1622139751
2768	0.1621978941
2769	0.1621770897
2770	0.1621616091
2771	0.1621502921
2772	0.1621288573
2773	0.1621028624
2774	0.1620903689
2775	0.1620562888
2776	0.1620317205
2777	0.1620063592
2778	0.1619921321
2779	0.1619689902
2780	0.1619335081
2781	0.1619132944
2782	0.161884723
2783	0.1618699484
2784	0.1618338487
2785	0.1617960936
2786	0.1617788288
2787	0.1617591514
2788	0.1617353048
2789	0.1617065374
2790	0.1616892756
2791	0.1616767181
2792	0.1616526988
2793	0.1616237069
2794	0.1615975116
2795	0.1615526284
2796	0.1615003707
2797	0.1614845867
2798	0.1614655634
2799	0.1614519694
2800	0.1614418619
2801	0.1613984033
2802	0.1613823745
2803	0.1613504945
2804	0.1613245237
2805	0.161265821
2806	0.1612520247
2807	0.1612308667
2808	0.1612183855
2809	0.1612031015
2810	0.1611673823
2811	0.1611423915
2812	0.1611087266
2813	0.1610849611
2814	0.1610543958
2815	0.1610265962
2816	0.1610134504
2817	0.1609782245
2818	0.1609553849
2819	0.16093922
2820	0.160913123
2821	0.1608888577
2822	0.160864697
2823	0.1608394966
2824	0.1608092138
2825	0.1607963382
2826	0.1607809553
2827	0.1607534684
2828	0.1607387929
2829	0.1607014704
2830	0.1606867202
2831	0.1606740705
2832	0.1606481479
2833	0.1606377879
2834	0.160620636
2835	0.1605835291
2836	0.1605575721
2837	0.1605291651
2838	0.1604924544
2839	0.1604677454
2840	0.1604429792
2841	0.160423628
2842	0.160403519
2843	0.1603897066
2844	0.1603693688
2845	0.1603542297
2846	0.1603337275
2847	0.1603181841
2848	0.1603002432
2849	0.1602748417
2850	0.1602465425
2851	0.1602211139
2852	0.1601985819
2853	0.160166116
2854	0.1601419875
2855	0.1601092352
2856	0.1600712883
2857	0.1600467008
2858	0.160010123
2859	0.15998076
2860	0.159964181
2861	0.159945721
2862	0.1599321041
2863	0.1598979604
2864	0.1598700002
2865	0.1598478741
2866	0.1598118324
2867	0.1597769436
2868	0.1597372388
2869	0.1597219785
2870	0.1596855875
2871	0.1596552899
2872	0.1596355419
2873	0.1596107207
2874	0.1595783629
2875	0.159568684
2876	0.1595433879
2877	0.159511749
2878	0.1594742378
2879	0.1594459455
2880	0.1594255081
2881	0.159398716
2882	0.159374086
2883	0.1593442171
2884	0.1593138851
2885	0.1592842049
2886	0.1592428862
2887	0.159211712
2888	0.159176047
2889	0.1591528818
2890	0.1590939864
2891	0.15905528
2892	0.1590276593
2893	0.1590032097
2894	0.1589678219
2895	0.1589369396
2896	0.1589123117
2897	0.1588829719
2898	0.1588609709
2899	0.158845482
2900	0.1588112832
2901	0.1587928521
2902	0.1587510018
2903	0.1587253658
2904	0.1587108993
2905	0.1586875747
2906	0.1586659633
2907	0.1586332019
2908	0.1586081375
2909	0.158592838
2910	0.1585726301
2911	0.1585486813
2912	0.1585204513
2913	0.1584958934
2914	0.1584694492
2915	0.1584430024
2916	0.1584259083
2917	0.1584060527
2918	0.1583437405
2919	0.1582914273
2920	0.1582754938
2921	0.1582462857
2922	0.1581892367
2923	0.1581650461
2924	0.1581312665
2925	0.1581036684
2926	0.1580653445
2927	0.1580296448
